,Code,Occupation,R,he,it,she,everyone,company,team,city,everybody,customer,office,everything,bank,hr,project,development,crew,distribution,village,farm,building,construction,school,restaurant,cemetery,casino,hotel,hospital,property,community,america,agriculture,shop,market,factory,plant,worker,training,london,china,house,budget,computer,system,software,site,website,database,network,chicago,earth,town,ship,marine,mine,miner,oil,food,water,nature,patient,planet,area,farmer,baby,prison,church,religion,college,library,teacher,film,movie,coach,camera,station,dog,nurse,lab,one,fire,fish,transit,animal,airport,body,gym,customers,product,cage,court,generator,shipping,machine,hunter,forest,logging,boiler,coal,mason,concrete,insulation,power,mining,equipment,car,vehicle,engine,plane,pilot,valve,machinery,mobile,aircraft,metal,baker,meat,kitchen,drilling,spring,furnace,laundry,leather,furniture,wood,money,bathroom,paper,production,truck,taxi,locomotive,train,railroad,boat,bridge,crane,pump,afghanistan,soldier,vietnam,business,garden,world,land,store,japan,germany,surgery,man,work,shuttle
214,3840,Parking enforcement workers,Parking Enforcer,0.6721643209457397,0.10049714893102646,0.09292516857385635,0.02004593424499035,,,,0.0051557025872170925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,3850,Police and sheriff's patrol officers,Police Patrol Officer,0.48972412943840027,0.0772082582116127,0.13578853011131287,,,,0.01623314805328846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0205425713211298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,3860,Transit and railroad police,Transit Police,0.023352526128292084,0.3469263017177582,,0.04264833405613899,,,0.02787001058459282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01674448326230049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,3900,Animal control workers,Animal Control Officer,0.45285865664482117,0.21914273500442505,0.09951324760913849,0.010104512795805931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009460115805268288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,3910,Private detectives and investigators,Private Investigator,0.4524286091327667,0.11531373858451843,0.1372532993555069,0.012655644677579403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00965751800686121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,3930,Security guards and gaming surveillance officers,Security Guard,0.6503912210464478,0.08132903277873993,0.1199442520737648,0.03485919535160065,,,,0.01084651704877615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,3940,Crossing guards and flaggers,Crossing Guard,0.6573182940483093,0.09811379015445709,0.1454617828130722,0.03139771148562431,,,,0.005937308073043823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,3945,Transportation security screeners,Airport Screener,0.10525549203157425,0.6623396873474121,0.033109404146671295,0.008949276059865952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02417764812707901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,3955,"Lifeguards and other recreational, and all other protective service workers",Lifeguard,0.2203606814146042,0.46948227286338806,0.16106382012367249,0.0343354307115078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00896688923239708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,4000,Chefs and head cooks,Head Chef,0.49300244450569153,0.07530876249074936,0.30527928471565247,0.04404105246067047,,,,0.008833619765937328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,4010,First-line supervisors of food preparation and serving workers,Food Preparation Supervisor,0.2768380343914032,0.2270926982164383,0.22315125167369843,0.08847228437662125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018099116161465645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,4020,Cooks,Cook,0.4189915955066681,0.005779109429568052,0.5384937524795532,0.013828969560563564,,,,0.001959938323125243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,4030,Food preparation workers,Food Prep Worker,0.2853918969631195,0.2025921493768692,0.29030919075012207,0.05919932574033737,,,,0.009851359762251377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,4040,Bartenders,Bartender,0.6286590099334717,0.034038905054330826,0.25865399837493896,0.016777338460087776,,,,0.005112314131110907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,4050,"Combined food preparation and serving workers, including fast food",Fast Food Worker,0.0708487406373024,0.6773834824562073,0.02132287807762623,0.024845553562045097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009760416112840176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,4060,"Counter attendants, cafeteria, food concession, and coffee shop",Counter Attendant,0.08446350693702698,0.019630955532193184,0.7435585856437683,0.012890986166894436,,,,,0.02069196105003357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,4110,Waiters and waitresses,Waitstaff,0.2503660321235657,0.29458382725715637,0.10796510428190231,0.11060334742069244,,,,0.025659028440713882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,4120,"Food servers, nonrestaurant",Non-restaurant Server,0.11537515372037888,0.34196627140045166,0.2571483552455902,0.10551223903894424,,,,,,,,,,,,,,,,,,,0.01594863273203373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,4130,Dining room and cafeteria attendants and bartender helpers,Dining Room Attendant,0.24054543673992157,0.14595705270767212,0.3064175546169281,0.11680886149406433,,,,0.023247644305229187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,4140,Dishwashers,Dishwasher,0.049321189522743225,0.7554447650909424,0.05919420346617699,0.01864926517009735,,,,,,,0.013174021616578102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,4150,"Hosts and hostesses, restaurant, lounge, and coffee shop",Host/Hostess,0.14564377069473267,0.05569269880652428,0.5860321521759033,0.04839754477143288,,,,0.011732648126780987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,4160,"Food preparation and serving related workers, all other",Other Food Prep Workers,0.05280228331685066,0.495807409286499,0.061362314969301224,0.09817449748516083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02084425278007984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,4200,First-line supervisors of housekeeping and janitorial workers,Housekeeping Supervisor,0.1582811325788498,0.05904451385140419,0.6691433787345886,0.01785377971827984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009106200188398361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,4210,"First-line supervisors of landscaping, lawn service, and groundskeeping workers",Landscaping Supervisor,0.427898645401001,0.26880350708961487,0.17496047914028168,0.011316007003188133,,,,,,,0.00708436593413353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,4220,Janitors and building cleaners,Janitor,0.9042824506759644,0.0067131128162145615,0.07084731757640839,0.002731481334194541,,,,0.0012372687924653292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,4230,Maids and housekeeping cleaners,Housekeeper,0.21870002150535583,0.16945743560791016,0.4805281162261963,0.04199637100100517,,,,,,,0.014299185015261173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,4240,Pest control workers,Pest Controller,0.06650140881538391,0.6927970051765442,0.021887483075261116,,,,,,,,,,,,,,,,,0.0056986561976373196,,,,,,,,,,,,,,,0.007088806480169296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,4250,Grounds maintenance workers,Groundskeeper,0.6881107091903687,0.03623559698462486,0.1538541167974472,0.012687482871115208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004444441758096218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,4300,First-line supervisors of gaming workers,Gaming Supervisor,0.4670713543891907,0.18420544266700745,0.16529130935668945,0.01801900565624237,,,,0.0070640635676681995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,4320,First-line supervisors of personal service workers,Personal Service Supervisor,0.39873045682907104,0.12814170122146606,0.3233414888381958,0.01002589426934719,,,,,,0.005214966833591461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,4340,Animal trainers,Animal Trainer,0.4419858753681183,0.19461247324943542,0.08769633620977402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013020738959312439,,,,,,,0.017920207232236862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,4350,Nonfarm animal caretakers,Animal Caretaker,0.21355219185352325,0.4291219115257263,0.08193380385637283,0.01119377464056015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011336501687765121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,4400,Gaming services workers,Casino Worker,0.3924902677536011,0.16305305063724518,0.1502029299736023,0.019130773842334747,,,,,,,,,,,,,,,,,,,,,0.02531966008245945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,4410,Motion picture projectionists,Film Projectionist,0.09697558730840683,0.441010445356369,0.024381529539823532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08550552278757095,0.01620316319167614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,4420,"Ushers, lobby attendants, and ticket takers",Usher,0.4769984483718872,0.14848200976848602,0.19813968241214752,0.0571720264852047,,,,0.011770266108214855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,4430,Miscellaneous entertainment attendants and related workers,Entertainment Attendant,0.20921415090560913,0.1591702252626419,0.34423714876174927,0.052306074649095535,,,,0.012146905064582825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,4460,Embalmers and funeral attendants,Embalmer,0.547258734703064,0.26066046953201294,0.08802270889282227,0.006045911926776171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004931996110826731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,4465,"Morticians, undertakers, and funeral directors",Funeral Director,0.6354291439056396,0.029547985643148422,0.07538394629955292,0.020816626027226448,,,,,,,,,,,,,,,,,,,,0.01126814354211092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,4500,Barbers,Barber,0.6067847013473511,0.1799527257680893,0.12636852264404297,0.016531754285097122,,,,0.006882856134325266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,4510,"Hairdressers, hairstylists, and cosmetologists",Hairstylist,0.19103337824344635,0.19535407423973083,0.47144290804862976,0.04081954061985016,,,,0.015738384798169136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,4520,Miscellaneous personal appearance workers,Appearance Worker,0.4728022515773773,0.22658294439315796,0.2571890652179718,0.01078204344958067,,,,0.0023237112909555435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,4530,"Baggage porters, bellhops, and concierges",Porter and Bellhop,0.1546032726764679,0.24155104160308838,0.05242903158068657,0.08330217748880386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13398543000221252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,4540,Tour and travel guides,Tour Guide,0.23972629010677338,0.33664366602897644,0.14225803315639496,0.02236730232834816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009351056069135666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,4600,Childcare workers,Childcare Provider,0.07410178333520889,0.20469625294208527,0.16299043595790863,0.045527439564466476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04935292527079582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,4610,Personal care aides,Personal Care Aide,0.11111858487129211,0.2293298989534378,0.5622273087501526,0.02067067287862301,,,,,,,0.004496368113905191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,4620,Recreation and fitness workers,Fitness Worker,0.17292475700378418,0.15386509895324707,0.48714977502822876,0.014349650591611862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011351972818374634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,4640,Residential advisors,Residential Advisor,0.15772759914398193,0.46893104910850525,0.12143678963184357,0.040451571345329285,,,,,,,0.007733939215540886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,4650,"Personal care and service workers, all other",Other Personal Service Workers,0.06794266402721405,0.4942839741706848,0.07707922905683517,0.07044117152690887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017606379464268684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,4700,First-line supervisors of retail sales workers,Retail Supervisor,0.3530733585357666,0.26606351137161255,0.16839087009429932,0.011468129232525826,,,,,,,0.007769432850182056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,4710,First-line supervisors of non-retail sales workers,Non-Retail Supervisor,0.22927890717983246,0.42435091733932495,0.09590262174606323,0.01964368298649788,,,,,0.012444700114428997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,4720,Cashiers,Cashier,0.5272268652915955,0.009425632655620575,0.3688771724700928,0.006790770683437586,,,,,0.01003263983875513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,4740,Counter and rental clerks,Rental Clerk,0.5556066632270813,0.09404339641332626,0.25639283657073975,0.007862177677452564,,,,0.004033740609884262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,4750,Parts salespersons,Parts Salesperson,0.516663670539856,0.07956565916538239,0.3185984790325165,0.005972844548523426,,,,,,,0.00253606797195971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,4760,Retail salespersons,Retail Salesperson,0.14031437039375305,0.4369819164276123,0.07630153745412827,,,,,,0.02785443514585495,,,,,,,,,,,,,,,,,,,,,,,0.01608894020318985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,4800,Advertising sales agents,Ad Sales Agent,0.1644682139158249,0.26169148087501526,0.12635844945907593,0.015357918106019497,,,,0.01069280132651329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,4810,Insurance sales agents,Insurance Agent,0.3328084647655487,0.13501057028770447,0.1498020887374878,0.020738918334245682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017463702708482742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,4820,"Securities, commodities, and financial services sales agents",Financial Sales Agent,0.2566862404346466,0.21970996260643005,0.10708093643188477,0.016121484339237213,,,,0.011215219274163246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,4830,Travel agents,Travel Agent,0.36725369095802307,0.12361487746238708,0.14571942389011383,0.016988247632980347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011569829657673836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,4840,"Sales representatives, services, all other",Service Sales Representative,0.061024293303489685,0.2904406785964966,0.07438844442367554,,,,,,0.07135993987321854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03152088820934296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,4850,"Sales representatives, wholesale and manufacturing",Wholesale Sales Rep,0.032945696264505386,0.4988921582698822,0.01803150214254856,,,,,,,,0.016605285927653313,,,,,,,,,,,,,,,,,,,,,,0.01877613738179207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,4900,"Models, demonstrators, and product promoters",Product Promoter,0.027958493679761887,0.6068744659423828,0.014645333401858807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009015786461532116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013807479292154312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,4920,Real estate brokers and sales agents,Real Estate Agent,0.2511995732784271,0.2274416983127594,0.06804551929235458,,,,0.015497608110308647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02096305415034294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
